    ID                  CURVE             X             Y
     1               S26/0756   2940.000000     46.745735 
     1               S26/0756   2947.000000     46.739502 
     1               S26/0756   2954.000000     46.801601 
     1               S26/0756   2961.000000     46.785400 
     1               S26/0756   2968.000000     46.854042 
     1               S26/0756   2975.000000     46.905865 
     1               S26/0756   2982.000000     46.907486 
     1               S26/0756   2989.000000     46.897152 
     1               S26/0756   2996.000000     46.955025 
     1               S26/0756   3003.000000     46.944450 
     1               S26/0756   3010.000000     47.055202 
     1               S26/0756   3017.000000     47.460754 
     1               S26/0756   3024.000000     47.657856 
     1               S26/0756   3031.000000     47.566315 
     1               S26/0756   3038.000000     47.401810 
     1               S26/0756   3045.000000     47.242496 
     1               S26/0756   3052.000000     47.127754 
     1               S26/0756   3059.000000     47.031116 
     1               S26/0756   3066.000000     46.945572 
     1               S26/0756   3073.000000     46.882187 
     1               S26/0756   3080.000000     46.840851 
     1               S26/0756   3087.000000     46.784267 
     1               S26/0756   3094.000000     46.748684 
     1               S26/0756   3101.000000     46.705856 
     1               S26/0756   3108.000000     46.728989 
     1               S26/0756   3115.000000     46.698341 
     1               S26/0756   3122.000000     46.670746 
     1               S26/0756   3129.000000     46.647930 
     1               S26/0756   3136.000000     46.659943 
     1               S26/0756   3143.000000     46.618256 
     1               S26/0756   3150.000000     46.590977 
     1               S26/0756   3157.000000     46.560112 
     1               S26/0756   3164.000000     46.521343 
     1               S26/0756   3171.000000     46.489098 
     1               S26/0756   3178.000000     46.465126 
     1               S26/0756   3185.000000     46.448917 
     1               S26/0756   3192.000000     46.424290 
     1               S26/0756   3199.000000     46.446545 
     1               S26/0756   3206.000000     46.437092 
     1               S26/0756   3213.000000     46.433533 
     1               S26/0756   3220.000000     46.426090 
     1               S26/0756   3227.000000     46.413963 
     1               S26/0756   3234.000000     46.418663 
     1               S26/0756   3241.000000     46.424679 
     1               S26/0756   3248.000000     46.457989 
     1               S26/0756   3255.000000     46.543060 
     1               S26/0756   3262.000000     46.538773 
     1               S26/0756   3269.000000     46.560474 
     1               S26/0756   3276.000000     46.569050 
     1               S26/0756   3283.000000     46.566376 
     1               S26/0756   3290.000000     46.553177 
     1               S26/0756   3297.000000     46.532139 
     1               S26/0756   3304.000000     46.514454 
     1               S26/0756   3311.000000     46.569679 
     1               S26/0756   3318.000000     46.593658 
     1               S26/0756   3325.000000     46.593716 
     1               S26/0756   3332.000000     46.604195 
     1               S26/0756   3339.000000     46.735340 
     1               S26/0756   3346.000000     46.810978 
     1               S26/0756   3353.000000     46.773010 
     1               S26/0756   3360.000000     46.723106 
     1               S26/0756   3367.000000     46.664318 
     1               S26/0756   3374.000000     46.620438 
     1               S26/0756   3381.000000     46.571564 
     1               S26/0756   3388.000000     46.528381 
     1               S26/0756   3395.000000     46.568436 
     1               S26/0756   3402.000000     46.577232 
     1               S26/0756   3409.000000     46.577026 
     1               S26/0756   3416.000000     46.650944 
     1               S26/0756   3423.000000     46.630676 
     1               S26/0756   3430.000000     46.631382 
     1               S26/0756   3437.000000     46.656361 
     1               S26/0756   3444.000000     46.624245 
     1               S26/0756   3451.000000     46.664227 
     1               S26/0756   3458.000000     46.683407 
     1               S26/0756   3465.000000     46.695419 
     1               S26/0756   3472.000000     46.685490 
     1               S26/0756   3479.000000     46.647831 
     1               S26/0756   3486.000000     46.629833 
     1               S26/0756   3493.000000     46.626446 
     1               S26/0756   3500.000000     46.588512 
     1               S26/0756   3507.000000     46.538074 
     1               S26/0756   3514.000000     46.504604 
     1               S26/0756   3521.000000     46.521156 
     1               S26/0756   3528.000000     46.502251 
     1               S26/0756   3535.000000     46.499519 
     1               S26/0756   3542.000000     46.469753 
     1               S26/0756   3549.000000     46.469273 
     1               S26/0756   3556.000000     46.552448 
     1               S26/0756   3563.000000     46.564247 
     1               S26/0756   3570.000000     46.560650 
     1               S26/0756   3577.000000     46.530693 
     1               S26/0756   3584.000000     46.489761 
     1               S26/0756   3591.000000     46.466858 
     1               S26/0756   3598.000000     46.452732 
     1               S26/0756   3605.000000     46.436371 
     1               S26/0756   3612.000000     46.407612 
     1               S26/0756   3619.000000     46.450615 
     1               S26/0756   3626.000000     46.473106 
     1               S26/0756   3633.000000     46.484047 
     1               S26/0756   3640.000000     46.617008 
     1               S26/0756   3647.000000     46.750561 
     1               S26/0756   3654.000000     46.764225 
     1               S26/0756   3661.000000     46.809227 
     1               S26/0756   3668.000000     46.823963 
     1               S26/0756   3675.000000     46.939468 
     1               S26/0756   3682.000000     46.968628 
     1               S26/0756   3689.000000     47.008850 
     1               S26/0756   3696.000000     47.024414 
     1               S26/0756   3703.000000     47.098827 
     1               S26/0756   3710.000000     47.138607 
     1               S26/0756   3717.000000     47.035694 
     1               S26/0756   3724.000000     46.964756 
     1               S26/0756   3731.000000     46.893719 
     1               S26/0756   3738.000000     46.856411 
     1               S26/0756   3745.000000     46.859573 
     1               S26/0756   3752.000000     46.860603 
     1               S26/0756   3759.000000     46.845856 
     1               S26/0756   3766.000000     46.853836 
     1               S26/0756   3773.000000     46.826477 
     1               S26/0756   3780.000000     46.808182 
     1               S26/0756   3787.000000     46.828030 
     1               S26/0756   3794.000000     46.806915 
     1               S26/0756   3801.000000     46.778721 
     1               S26/0756   3808.000000     46.725677 
     1               S26/0756   3815.000000     46.696716 
     1               S26/0756   3822.000000     46.732349 
     1               S26/0756   3829.000000     46.732651 
     1               S26/0756   3836.000000     46.749561 
     1               S26/0756   3843.000000     46.701168 
     1               S26/0756   3850.000000     46.653915 
     1               S26/0756   3857.000000     46.613548 
     1               S26/0756   3864.000000     46.607639 
     1               S26/0756   3871.000000     46.579239 
     1               S26/0756   3878.000000     46.536694 
     1               S26/0756   3885.000000     46.499756 
     1               S26/0756   3892.000000     46.482464 
     1               S26/0756   3899.000000     46.488457 
     1               S26/0756   3906.000000     46.473953 
     1               S26/0756   3913.000000     46.467953 
     1               S26/0756   3920.000000     46.441021 
     1               S26/0756   3927.000000     46.419868 
     1               S26/0756   3934.000000     46.436127 
     1               S26/0756   3941.000000     46.425793 
     1               S26/0756   3948.000000     46.413837 
     1               S26/0756   3955.000000     46.404003 
     1               S26/0756   3962.000000     46.410980 
     1               S26/0756   3969.000000     46.417873 
     1               S26/0756   3976.000000     46.409599 
     1               S26/0756   3983.000000     46.480129 
     1               S26/0756   3990.000000     46.486603 
     1               S26/0756   3997.000000     46.575260 
     1               S26/0756   4004.000000     46.674980 
     1               S26/0756   4011.000000     46.691792 
     1               S26/0756   4018.000000     46.694355 
     1               S26/0756   4025.000000     46.713974 
     1               S26/0756   4032.000000     46.737705 
     1               S26/0756   4039.000000     46.777596 
     1               S26/0756   4046.000000     46.741772 
     1               S26/0756   4053.000000     46.697689 
     1               S26/0756   4060.000000     46.657806 
     1               S26/0756   4067.000000     46.668953 
     1               S26/0756   4074.000000     46.728439 
     1               S26/0756   4081.000000     46.744446 
     1               S26/0756   4088.000000     46.906715 
     1               S26/0756   4095.000000     46.932652 
     1               S26/0756   4102.000000     46.945038 
     1               S26/0756   4109.000000     47.380470 
     1               S26/0756   4116.000000     47.430000 
     1               S26/0756   4123.000000     47.610996 
     1               S26/0756   4130.000000     47.436596 
     1               S26/0756   4137.000000     47.247902 
     1               S26/0756   4144.000000     47.140972 
     1               S26/0756   4151.000000     47.040382 
     1               S26/0756   4158.000000     46.998840 
     1               S26/0756   4165.000000     46.939716 
     1               S26/0756   4172.000000     46.927124 
     1               S26/0756   4179.000000     46.872719 
     1               S26/0756   4186.000000     46.842720 
     1               S26/0756   4193.000000     46.795414 
     1               S26/0756   4200.000000     46.804405 
     1               S26/0756   4207.000000     46.743057 
     1               S26/0756   4214.000000     46.695099 
     1               S26/0756   4221.000000     46.626621 
     1               S26/0756   4228.000000     46.678108 
     1               S26/0756   4235.000000     46.673523 
     1               S26/0756   4242.000000     46.690693 
     1               S26/0756   4249.000000     46.877300 
     1               S26/0756   4256.000000     46.949261 
     1               S26/0756   4263.000000     46.952663 
     1               S26/0756   4270.000000     46.880772 
     1               S26/0756   4277.000000     46.775871 
     1               S26/0756   4284.000000     46.682423 
     1               S26/0756   4291.000000     46.598183 
     1               S26/0756   4298.000000     46.550529 
     1               S26/0756   4305.000000     46.534218 
     1               S26/0756   4312.000000     46.480900 
     1               S26/0756   4319.000000     46.421188 
     1               S26/0756   4326.000000     46.388680 
     1               S26/0756   4333.000000     46.435440 
     1               S26/0756   4340.000000     46.444050 
     1               S26/0756   4347.000000     46.428932 
     1               S26/0756   4354.000000     46.447536 
     1               S26/0756   4361.000000     46.498329 
     1               S26/0756   4368.000000     46.486732 
     1               S26/0756   4375.000000     46.629196 
     1               S26/0756   4382.000000     46.759438 
     1               S26/0756   4389.000000     46.844143 
     1               S26/0756   4396.000000     47.051426 
     1               S26/0756   4403.000000     47.303005 
     1               S26/0756   4410.000000     47.283134 
     1               S26/0756   4417.000000     47.273960 
     1               S26/0756   4424.000000     47.340977 
     1               S26/0756   4431.000000     47.851902 
     1               S26/0756   4438.000000     48.149845 
     1               S26/0756   4445.000000     48.050655 
     1               S26/0756   4452.000000     47.772186 
     1               S26/0756   4459.000000     47.525700 
     1               S26/0756   4466.000000     47.398598 
     1               S26/0756   4473.000000     47.281174 
     1               S26/0756   4480.000000     47.262634 
     1               S26/0756   4487.000000     47.182331 
     1               S26/0756   4494.000000     47.202381 
     1               S26/0756   4501.000000     47.158405 
     1               S26/0756   4508.000000     47.088497 
     1               S26/0756   4515.000000     46.986786 
     1               S26/0756   4522.000000     46.904804 
     1               S26/0756   4529.000000     46.860840 
     1               S26/0756   4536.000000     46.804775 
     1               S26/0756   4543.000000     46.770855 
