    ID                  CURVE             X             Y
     1               S27/0428   5334.000000      3.727788 
     1               S27/0428   5341.000000      3.702886 
     1               S27/0428   5348.000000      3.677458 
     1               S27/0428   5355.000000      3.655415 
     1               S27/0428   5362.000000      3.632973 
     1               S27/0428   5369.000000      3.638758 
     1               S27/0428   5376.000000      3.636358 
     1               S27/0428   5383.000000      3.627975 
     1               S27/0428   5390.000000      3.616068 
     1               S27/0428   5397.000000      3.607018 
     1               S27/0428   5404.000000      3.594224 
     1               S27/0428   5411.000000      3.580581 
     1               S27/0428   5418.000000      3.578516 
     1               S27/0428   5425.000000      3.581068 
     1               S27/0428   5432.000000      3.578642 
     1               S27/0428   5439.000000      3.577687 
     1               S27/0428   5446.000000      3.573230 
     1               S27/0428   5453.000000      3.571684 
     1               S27/0428   5460.000000      3.575838 
     1               S27/0428   5467.000000      3.587666 
     1               S27/0428   5474.000000      3.604159 
     1               S27/0428   5481.000000      3.634474 
     1               S27/0428   5488.000000      3.652551 
     1               S27/0428   5495.000000      3.672514 
     1               S27/0428   5502.000000      3.678586 
     1               S27/0428   5509.000000      3.691209 
     1               S27/0428   5516.000000      3.709488 
     1               S27/0428   5523.000000      3.720373 
     1               S27/0428   5530.000000      3.716975 
     1               S27/0428   5537.000000      3.713361 
     1               S27/0428   5544.000000      3.709879 
     1               S27/0428   5551.000000      3.707095 
     1               S27/0428   5558.000000      3.695666 
     1               S27/0428   5565.000000      3.690038 
     1               S27/0428   5572.000000      3.703548 
     1               S27/0428   5579.000000      3.728886 
     1               S27/0428   5586.000000      3.758788 
     1               S27/0428   5593.000000      3.765628 
     1               S27/0428   5600.000000      3.763103 
     1               S27/0428   5607.000000      3.751635 
     1               S27/0428   5614.000000      3.739129 
     1               S27/0428   5621.000000      3.718861 
     1               S27/0428   5628.000000      3.694784 
     1               S27/0428   5635.000000      3.669886 
     1               S27/0428   5642.000000      3.645134 
     1               S27/0428   5649.000000      3.629868 
     1               S27/0428   5656.000000      3.619035 
     1               S27/0428   5663.000000      3.602801 
     1               S27/0428   5670.000000      3.595111 
     1               S27/0428   5677.000000      3.579799 
     1               S27/0428   5684.000000      3.565692 
     1               S27/0428   5691.000000      3.549460 
     1               S27/0428   5698.000000      3.532812 
     1               S27/0428   5705.000000      3.524305 
     1               S27/0428   5712.000000      3.513159 
     1               S27/0428   5719.000000      3.506883 
     1               S27/0428   5726.000000      3.506716 
     1               S27/0428   5733.000000      3.502464 
     1               S27/0428   5740.000000      3.493687 
     1               S27/0428   5747.000000      3.487283 
     1               S27/0428   5754.000000      3.487911 
     1               S27/0428   5761.000000      3.486932 
     1               S27/0428   5768.000000      3.486972 
     1               S27/0428   5775.000000      3.484228 
     1               S27/0428   5782.000000      3.497505 
     1               S27/0428   5789.000000      3.515097 
     1               S27/0428   5796.000000      3.523485 
     1               S27/0428   5803.000000      3.531694 
     1               S27/0428   5810.000000      3.540243 
     1               S27/0428   5817.000000      3.558887 
     1               S27/0428   5824.000000      3.568758 
     1               S27/0428   5831.000000      3.572732 
     1               S27/0428   5838.000000      3.599354 
     1               S27/0428   5845.000000      3.635680 
     1               S27/0428   5852.000000      3.670029 
     1               S27/0428   5859.000000      3.692377 
     1               S27/0428   5866.000000      3.734144 
     1               S27/0428   5873.000000      3.798395 
     1               S27/0428   5880.000000      3.835767 
     1               S27/0428   5887.000000      3.871673 
     1               S27/0428   5894.000000      3.896644 
     1               S27/0428   5901.000000      3.935041 
     1               S27/0428   5908.000000      3.944613 
     1               S27/0428   5915.000000      3.948589 
     1               S27/0428   5922.000000      3.939168 
     1               S27/0428   5929.000000      3.927485 
     1               S27/0428   5936.000000      3.914623 
     2               S27/0442      0.000000      1.897750 
     2               S27/0442      0.001000      1.897718 
     2               S27/0442      0.012550      1.897887 
     2               S27/0442      0.012563      1.897888 
     2               S27/0442      0.012575      1.897888 
     2               S27/0442      0.012922      1.897893 
     2               S27/0442      0.016008      1.897952 
     2               S27/0442      0.030115      1.898016 
     2               S27/0442      0.052749      1.897663 
     2               S27/0442      0.188329      1.887842 
     2               S27/0442      0.206517      1.886387 
     2               S27/0442      0.665723      1.891928 
     2               S27/0442      0.724070      1.893587 
     2               S27/0442      1.466810      2.069190 
     2               S27/0442      1.977410      2.227820 
     2               S27/0442      3.571507      2.682170 
     2               S27/0442      4.921679      2.988980 
     2               S27/0442      7.000000      3.321220 
     2               S27/0442     11.646329      3.759436 
     2               S27/0442     12.042410      3.794806 
     2               S27/0442     14.000000      3.937418 
     2               S27/0442     16.900687      4.107266 
     2               S27/0442     19.446329      4.236728 
     2               S27/0442     21.000000      4.310511 
     2               S27/0442     24.642877      4.458788 
     2               S27/0442     24.834520      4.466520 
     2               S27/0442     28.000000      4.574433 
     2               S27/0442     31.165480      4.664788 
     2               S27/0442     34.525601      4.744800 
     2               S27/0442     35.000000      4.755791 
     2               S27/0442     36.679334      4.791470 
     2               S27/0442     36.704441      4.792001 
     2               S27/0442     36.729548      4.792532 
     2               S27/0442     36.848118      4.795032 
     2               S27/0442     37.190641      4.802116 
     2               S27/0442     38.010151      4.818426 
     2               S27/0442     39.772511      4.851204 
     2               S27/0442     42.000000      4.889959 
     2               S27/0442     47.491997      4.965650 
     2               S27/0442     47.857868      4.970603 
     2               S27/0442     49.000000      4.985183 
     2               S27/0442     51.152928      5.009874 
     2               S27/0442     52.576489      5.025161 
     2               S27/0442     56.000000      5.058444 
     2               S27/0442     62.403549      5.111737 
     2               S27/0442     63.000000      5.116626 
     2               S27/0442     64.995821      5.131996 
     2               S27/0442     68.460085      5.154694 
     2               S27/0442     70.000000      5.163936 
     2               S27/0442     74.140415      5.189649 
     2               S27/0442     77.000000      5.209929 
     2               S27/0442     83.612051      5.266441 
     2               S27/0442     84.000000      5.269789 
     2               S27/0442     85.480577      5.282828 
     2               S27/0442     88.071379      5.304568 
     2               S27/0442     91.000000      5.325780 
     2               S27/0442     96.091645      5.347678 
     2               S27/0442     98.000000      5.353650 
     2               S27/0442    103.003014      5.380718 
     2               S27/0442    105.000000      5.394921 
     2               S27/0442    109.338649      5.426677 
     2               S27/0442    112.000000      5.442343 
     2               S27/0442    117.504677      5.452288 
     2               S27/0442    119.000000      5.453283 
     2               S27/0442    123.543838      5.443812 
     2               S27/0442    126.000000      5.435530 
     2               S27/0442    133.000000      5.391698 
     2               S27/0442    140.000000      5.346818 
     2               S27/0442    147.000000      5.311321 
     2               S27/0442    154.000000      5.283404 
     2               S27/0442    161.000000      5.261139 
     2               S27/0442    168.000000      5.227189 
     2               S27/0442    175.000000      5.195721 
     2               S27/0442    182.000000      5.183990 
     2               S27/0442    189.000000      5.161383 
     2               S27/0442    196.000000      5.147241 
     2               S27/0442    203.000000      5.130420 
     2               S27/0442    210.000000      5.117280 
     2               S27/0442    217.000000      5.110047 
     2               S27/0442    224.000000      5.087910 
     2               S27/0442    231.000000      5.076839 
     2               S27/0442    238.000000      5.075456 
     2               S27/0442    245.000000      5.059870 
     2               S27/0442    252.000000      5.038443 
     2               S27/0442    259.000000      5.015978 
     2               S27/0442    266.000000      4.994751 
     2               S27/0442    273.000000      4.987658 
     2               S27/0442    280.000000      4.999690 
     2               S27/0442    287.000000      5.007651 
     2               S27/0442    294.000000      5.014142 
     2               S27/0442    301.000000      5.020850 
     2               S27/0442    308.000000      5.029062 
     2               S27/0442    315.000000      5.064081 
     2               S27/0442    322.000000      5.092730 
     2               S27/0442    329.000000      5.099325 
     2               S27/0442    336.000000      5.101184 
     2               S27/0442    343.000000      5.127741 
     2               S27/0442    350.000000      5.155119 
     2               S27/0442    357.000000      5.167007 
     2               S27/0442    364.000000      5.163950 
     2               S27/0442    371.000000      5.153910 
     2               S27/0442    378.000000      5.131965 
     2               S27/0442    385.000000      5.110150 
     2               S27/0442    392.000000      5.086486 
     2               S27/0442    399.000000      5.069229 
     2               S27/0442    406.000000      5.059886 
     2               S27/0442    413.000000      5.059924 
     2               S27/0442    420.000000      5.050810 
     2               S27/0442    427.000000      5.049396 
     2               S27/0442    434.000000      5.065647 
     2               S27/0442    441.000000      5.074234 
     2               S27/0442    448.000000      5.076567 
     2               S27/0442    455.000000      5.073853 
     2               S27/0442    462.000000      5.083249 
     2               S27/0442    469.000000      5.081122 
     2               S27/0442    476.000000      5.092703 
     2               S27/0442    483.000000      5.083625 
     2               S27/0442    490.000000      5.066766 
     2               S27/0442    497.000000      5.045075 
     2               S27/0442    504.000000      5.040311 
     2               S27/0442    511.000000      5.040851 
     2               S27/0442    518.000000      5.051029 
     2               S27/0442    525.000000      5.059740 
     2               S27/0442    532.000000      5.049926 
     2               S27/0442    539.000000      5.038053 
     2               S27/0442    546.000000      5.021850 
     2               S27/0442    553.000000      5.010773 
     2               S27/0442    560.000000      4.996271 
     2               S27/0442    567.000000      4.983296 
     2               S27/0442    574.000000      4.964249 
     2               S27/0442    581.000000      4.940283 
     2               S27/0442    588.000000      4.912482 
     2               S27/0442    595.000000      4.884062 
     2               S27/0442    602.000000      4.857236 
     2               S27/0442    609.000000      4.832539 
     2               S27/0442    616.000000      4.812663 
     2               S27/0442    623.000000      4.806609 
     2               S27/0442    630.000000      4.801334 
     2               S27/0442    637.000000      4.789793 
     2               S27/0442    644.000000      4.775332 
     2               S27/0442    651.000000      4.766715 
     2               S27/0442    658.000000      4.774026 
     2               S27/0442    665.000000      4.770224 
     2               S27/0442    672.000000      4.766936 
     2               S27/0442    679.000000      4.780318 
     2               S27/0442    686.000000      4.801881 
     2               S27/0442    693.000000      4.853593 
     2               S27/0442    700.000000      4.886256 
     2               S27/0442    707.000000      4.927954 
     2               S27/0442    714.000000      4.968314 
     2               S27/0442    721.000000      5.002090 
     2               S27/0442    728.000000      5.026007 
     2               S27/0442    735.000000      5.059404 
     2               S27/0442    742.000000      5.072240 
     2               S27/0442    749.000000      5.087805 
     2               S27/0442    756.000000      5.142141 
     2               S27/0442    763.000000      5.181875 
     2               S27/0442    770.000000      5.222022 
     2               S27/0442    777.000000      5.243021 
     2               S27/0442    784.000000      5.238626 
     2               S27/0442    791.000000      5.226480 
     2               S27/0442    798.000000      5.207704 
     2               S27/0442    805.000000      5.183259 
     2               S27/0442    812.000000      5.171587 
     2               S27/0442    819.000000      5.181895 
     2               S27/0442    826.000000      5.179873 
     2               S27/0442    833.000000      5.183193 
     2               S27/0442    840.000000      5.176206 
     2               S27/0442    847.000000      5.156004 
     2               S27/0442    854.000000      5.142688 
     2               S27/0442    861.000000      5.191121 
     2               S27/0442    868.000000      5.249753 
     2               S27/0442    875.000000      5.297162 
     2               S27/0442    882.000000      5.291710 
     2               S27/0442    889.000000      5.261954 
     2               S27/0442    896.000000      5.215667 
     2               S27/0442    903.000000      5.176479 
     2               S27/0442    910.000000      5.150078 
     2               S27/0442    917.000000      5.119791 
     2               S27/0442    924.000000      5.085863 
     2               S27/0442    931.000000      5.047348 
     2               S27/0442    938.000000      5.023277 
     2               S27/0442    945.000000      4.997602 
     2               S27/0442    952.000000      4.969599 
     2               S27/0442    959.000000      4.938282 
     2               S27/0442    966.000000      4.929411 
     2               S27/0442    973.000000      4.913908 
     2               S27/0442    980.000000      4.905874 
     2               S27/0442    987.000000      4.920007 
     2               S27/0442    994.000000      4.940784 
     2               S27/0442   1001.000000      4.947280 
     2               S27/0442   1008.000000      4.998235 
     2               S27/0442   1015.000000      5.034400 
     2               S27/0442   1022.000000      5.058540 
     2               S27/0442   1029.000000      5.079455 
     2               S27/0442   1036.000000      5.111634 
     2               S27/0442   1043.000000      5.126207 
     2               S27/0442   1050.000000      5.120869 
     2               S27/0442   1057.000000      5.102251 
     2               S27/0442   1064.000000      5.102411 
     2               S27/0442   1071.000000      5.110726 
     2               S27/0442   1078.000000      5.143078 
     2               S27/0442   1085.000000      5.174274 
     2               S27/0442   1092.000000      5.224388 
     2               S27/0442   1099.000000      5.280749 
     2               S27/0442   1106.000000      5.314524 
     2               S27/0442   1113.000000      5.345623 
     2               S27/0442   1120.000000      5.350154 
     2               S27/0442   1127.000000      5.362694 
     2               S27/0442   1134.000000      5.380580 
     2               S27/0442   1141.000000      5.387950 
     2               S27/0442   1148.000000      5.393811 
     2               S27/0442   1155.000000      5.409251 
     2               S27/0442   1162.000000      5.425448 
     2               S27/0442   1169.000000      5.430260 
     2               S27/0442   1176.000000      5.419839 
     2               S27/0442   1183.000000      5.418598 
     2               S27/0442   1190.000000      5.415457 
     2               S27/0442   1197.000000      5.419823 
     2               S27/0442   1204.000000      5.408035 
     2               S27/0442   1211.000000      5.376116 
     2               S27/0442   1218.000000      5.353647 
     2               S27/0442   1225.000000      5.339034 
     2               S27/0442   1232.000000      5.312812 
     2               S27/0442   1239.000000      5.294433 
     2               S27/0442   1246.000000      5.264632 
     2               S27/0442   1253.000000      5.224267 
     2               S27/0442   1260.000000      5.186544 
     2               S27/0442   1267.000000      5.149537 
     2               S27/0442   1274.000000      5.117401 
     2               S27/0442   1281.000000      5.080317 
     2               S27/0442   1288.000000      5.043720 
     2               S27/0442   1295.000000      5.010931 
     2               S27/0442   1302.000000      4.988722 
     2               S27/0442   1309.000000      4.974081 
     2               S27/0442   1316.000000      4.970755 
     2               S27/0442   1323.000000      4.967168 
     2               S27/0442   1330.000000      4.987955 
     2               S27/0442   1337.000000      4.990360 
     2               S27/0442   1344.000000      4.984797 
     2               S27/0442   1351.000000      4.982094 
     2               S27/0442   1358.000000      4.981913 
     2               S27/0442   1365.000000      4.971527 
     2               S27/0442   1372.000000      4.982435 
     2               S27/0442   1379.000000      4.988298 
     2               S27/0442   1386.000000      5.002279 
     2               S27/0442   1393.000000      5.000839 
     2               S27/0442   1400.000000      4.989778 
     2               S27/0442   1407.000000      4.983777 
     2               S27/0442   1414.000000      4.985417 
     2               S27/0442   1421.000000      5.007893 
     2               S27/0442   1428.000000      5.030860 
     2               S27/0442   1435.000000      5.038310 
     2               S27/0442   1442.000000      5.061080 
     2               S27/0442   1449.000000      5.081644 
     2               S27/0442   1456.000000      5.118232 
     2               S27/0442   1463.000000      5.167930 
     2               S27/0442   1470.000000      5.237501 
     2               S27/0442   1477.000000      5.309552 
     2               S27/0442   1484.000000      5.368903 
     2               S27/0442   1491.000000      5.412131 
     2               S27/0442   1498.000000      5.436197 
     2               S27/0442   1505.000000      5.447670 
     2               S27/0442   1512.000000      5.469001 
     2               S27/0442   1519.000000      5.465039 
     2               S27/0442   1526.000000      5.460862 
     2               S27/0442   1533.000000      5.475090 
     2               S27/0442   1540.000000      5.466443 
     2               S27/0442   1547.000000      5.438225 
     2               S27/0442   1554.000000      5.409779 
     2               S27/0442   1561.000000      5.392198 
     2               S27/0442   1568.000000      5.366416 
     2               S27/0442   1575.000000      5.342570 
     2               S27/0442   1582.000000      5.302371 
     2               S27/0442   1589.000000      5.258284 
     2               S27/0442   1596.000000      5.253433 
     2               S27/0442   1603.000000      5.272025 
     2               S27/0442   1610.000000      5.265648 
     2               S27/0442   1617.000000      5.263809 
     2               S27/0442   1624.000000      5.239531 
     2               S27/0442   1631.000000      5.247486 
     2               S27/0442   1638.000000      5.231632 
     2               S27/0442   1645.000000      5.214018 
     2               S27/0442   1652.000000      5.190412 
     2               S27/0442   1659.000000      5.177799 
     2               S27/0442   1666.000000      5.150714 
     2               S27/0442   1673.000000      5.115474 
     2               S27/0442   1680.000000      5.089279 
     2               S27/0442   1687.000000      5.072661 
     2               S27/0442   1694.000000      5.056468 
     2               S27/0442   1701.000000      5.041865 
     2               S27/0442   1708.000000      5.035215 
     2               S27/0442   1715.000000      5.019397 
     2               S27/0442   1722.000000      5.023998 
     2               S27/0442   1729.000000      5.023596 
     2               S27/0442   1736.000000      5.011344 
     2               S27/0442   1743.000000      5.001615 
     2               S27/0442   1750.000000      4.997202 
     2               S27/0442   1757.000000      4.996805 
     2               S27/0442   1764.000000      4.985804 
     2               S27/0442   1771.000000      4.966043 
     2               S27/0442   1778.000000      4.941619 
     2               S27/0442   1785.000000      4.917628 
     2               S27/0442   1792.000000      4.911874 
     2               S27/0442   1799.000000      4.924210 
     2               S27/0442   1806.000000      4.928189 
     2               S27/0442   1813.000000      4.943516 
     2               S27/0442   1820.000000      4.946034 
     2               S27/0442   1827.000000      4.986236 
     2               S27/0442   1834.000000      5.020391 
     2               S27/0442   1841.000000      5.047641 
     2               S27/0442   1848.000000      5.049377 
     2               S27/0442   1855.000000      5.044199 
     2               S27/0442   1862.000000      5.053956 
     2               S27/0442   1869.000000      5.079316 
     2               S27/0442   1876.000000      5.113927 
     2               S27/0442   1883.000000      5.139347 
     2               S27/0442   1890.000000      5.140697 
     2               S27/0442   1897.000000      5.127744 
     2               S27/0442   1904.000000      5.114533 
     2               S27/0442   1911.000000      5.099529 
     2               S27/0442   1918.000000      5.143665 
     2               S27/0442   1925.000000      5.185622 
     2               S27/0442   1932.000000      5.221587 
     2               S27/0442   1939.000000      5.227015 
     2               S27/0442   1946.000000      5.206482 
     2               S27/0442   1953.000000      5.176133 
     2               S27/0442   1960.000000      5.169393 
     2               S27/0442   1967.000000      5.163662 
     2               S27/0442   1974.000000      5.159924 
     2               S27/0442   1981.000000      5.157604 
     2               S27/0442   1988.000000      5.132370 
     2               S27/0442   1995.000000      5.132474 
     2               S27/0442   2002.000000      5.133748 
     2               S27/0442   2009.000000      5.114679 
     2               S27/0442   2016.000000      5.086010 
     2               S27/0442   2023.000000      5.055224 
     2               S27/0442   2030.000000      5.020673 
     2               S27/0442   2037.000000      5.006478 
     2               S27/0442   2044.000000      4.983140 
     2               S27/0442   2051.000000      4.968952 
     2               S27/0442   2058.000000      4.958018 
     2               S27/0442   2065.000000      4.947924 
     2               S27/0442   2072.000000      4.927646 
     2               S27/0442   2079.000000      4.917394 
     2               S27/0442   2086.000000      4.897472 
     2               S27/0442   2093.000000      4.880223 
     2               S27/0442   2100.000000      4.880575 
     2               S27/0442   2107.000000      4.872070 
     2               S27/0442   2114.000000      4.861852 
     2               S27/0442   2121.000000      4.854309 
     2               S27/0442   2128.000000      4.859860 
     2               S27/0442   2135.000000      4.868309 
     2               S27/0442   2142.000000      4.872471 
     2               S27/0442   2149.000000      4.866063 
     2               S27/0442   2156.000000      4.866233 
     2               S27/0442   2163.000000      4.866061 
     2               S27/0442   2170.000000      4.866414 
     2               S27/0442   2177.000000      4.874419 
     2               S27/0442   2184.000000      4.897975 
     2               S27/0442   2191.000000      4.945540 
     2               S27/0442   2198.000000      4.992928 
     2               S27/0442   2205.000000      5.029313 
     2               S27/0442   2212.000000      5.057893 
     2               S27/0442   2219.000000      5.097485 
     2               S27/0442   2226.000000      5.116083 
     2               S27/0442   2233.000000      5.138143 
     2               S27/0442   2240.000000      5.137654 
     2               S27/0442   2247.000000      5.132896 
     2               S27/0442   2254.000000      5.142231 
     2               S27/0442   2261.000000      5.143133 
     2               S27/0442   2268.000000      5.145676 
     2               S27/0442   2275.000000      5.134967 
     2               S27/0442   2282.000000      5.128418 
     2               S27/0442   2289.000000      5.134373 
     2               S27/0442   2296.000000      5.165903 
     2               S27/0442   2303.000000      5.224939 
     2               S27/0442   2310.000000      5.278148 
     2               S27/0442   2317.000000      5.287996 
     2               S27/0442   2324.000000      5.264234 
     2               S27/0442   2331.000000      5.222434 
     2               S27/0442   2338.000000      5.191924 
     2               S27/0442   2345.000000      5.179148 
     2               S27/0442   2352.000000      5.163836 
     2               S27/0442   2359.000000      5.147013 
     2               S27/0442   2366.000000      5.122351 
     2               S27/0442   2373.000000      5.084574 
     2               S27/0442   2380.000000      5.057669 
     2               S27/0442   2387.000000      5.035399 
     2               S27/0442   2394.000000      5.015401 
     2               S27/0442   2401.000000      4.993992 
     2               S27/0442   2408.000000      4.970186 
     2               S27/0442   2415.000000      4.940403 
     2               S27/0442   2422.000000      4.909706 
     2               S27/0442   2429.000000      4.894888 
     2               S27/0442   2436.000000      4.879519 
     2               S27/0442   2443.000000      4.868428 
     2               S27/0442   2450.000000      4.860836 
     2               S27/0442   2457.000000      4.852054 
     2               S27/0442   2464.000000      4.839343 
     2               S27/0442   2471.000000      4.831128 
     2               S27/0442   2478.000000      4.840674 
     2               S27/0442   2485.000000      4.853141 
     2               S27/0442   2492.000000      4.870469 
     2               S27/0442   2499.000000      4.900996 
     2               S27/0442   2506.000000      4.934159 
     2               S27/0442   2513.000000      4.950565 
     2               S27/0442   2520.000000      4.982579 
     2               S27/0442   2527.000000      5.010143 
     2               S27/0442   2534.000000      5.026624 
     2               S27/0442   2541.000000      5.052426 
     2               S27/0442   2548.000000      5.053578 
     2               S27/0442   2555.000000      5.046122 
     2               S27/0442   2562.000000      5.039280 
     2               S27/0442   2569.000000      5.027463 
     2               S27/0442   2576.000000      5.015362 
     2               S27/0442   2583.000000      5.040954 
     2               S27/0442   2590.000000      5.064588 
     2               S27/0442   2597.000000      5.074941 
     2               S27/0442   2604.000000      5.103071 
     2               S27/0442   2611.000000      5.114888 
     2               S27/0442   2618.000000      5.105868 
     2               S27/0442   2625.000000      5.089658 
     2               S27/0442   2632.000000      5.075220 
     2               S27/0442   2639.000000      5.075074 
     2               S27/0442   2646.000000      5.061356 
     2               S27/0442   2653.000000      5.047264 
     2               S27/0442   2660.000000      5.035154 
     2               S27/0442   2667.000000      5.021049 
     2               S27/0442   2674.000000      5.020689 
     2               S27/0442   2681.000000      5.015477 
     2               S27/0442   2688.000000      5.026640 
     2               S27/0442   2695.000000      5.022469 
     2               S27/0442   2702.000000      5.023841 
     2               S27/0442   2709.000000      5.029650 
     2               S27/0442   2716.000000      5.020894 
     2               S27/0442   2723.000000      5.028070 
     2               S27/0442   2730.000000      5.026291 
     2               S27/0442   2737.000000      5.017591 
     2               S27/0442   2744.000000      5.005652 
     2               S27/0442   2751.000000      4.981690 
     2               S27/0442   2758.000000      4.952112 
     2               S27/0442   2765.000000      4.946988 
     2               S27/0442   2772.000000      4.943271 
     2               S27/0442   2779.000000      4.927702 
     2               S27/0442   2786.000000      4.910649 
     2               S27/0442   2793.000000      4.888797 
     2               S27/0442   2800.000000      4.863522 
     2               S27/0442   2807.000000      4.837435 
     2               S27/0442   2814.000000      4.825815 
     2               S27/0442   2821.000000      4.830539 
     2               S27/0442   2828.000000      4.834102 
     2               S27/0442   2835.000000      4.865878 
     2               S27/0442   2842.000000      4.894849 
     2               S27/0442   2849.000000      4.902650 
     2               S27/0442   2856.000000      4.899751 
     2               S27/0442   2863.000000      4.891783 
     2               S27/0442   2870.000000      4.898766 
     2               S27/0442   2877.000000      4.914649 
     2               S27/0442   2884.000000      4.917117 
     2               S27/0442   2891.000000      4.942430 
     2               S27/0442   2898.000000      4.979073 
     2               S27/0442   2905.000000      5.002998 
     2               S27/0442   2912.000000      5.006341 
     2               S27/0442   2919.000000      5.001128 
     2               S27/0442   2926.000000      5.009532 
     2               S27/0442   2933.000000      5.005320 
     2               S27/0442   2940.000000      4.998648 
     2               S27/0442   2947.000000      5.010879 
     2               S27/0442   2954.000000      5.007372 
     2               S27/0442   2961.000000      5.020186 
     2               S27/0442   2968.000000      5.039911 
     2               S27/0442   2975.000000      5.053976 
     2               S27/0442   2982.000000      5.060949 
     2               S27/0442   2989.000000      5.081720 
     2               S27/0442   2996.000000      5.095128 
     2               S27/0442   3003.000000      5.096272 
     2               S27/0442   3010.000000      5.143967 
     2               S27/0442   3017.000000      5.211025 
     2               S27/0442   3024.000000      5.272175 
     2               S27/0442   3031.000000      5.285063 
     2               S27/0442   3038.000000      5.264272 
     2               S27/0442   3045.000000      5.235087 
     2               S27/0442   3052.000000      5.201674 
     2               S27/0442   3059.000000      5.162870 
     2               S27/0442   3066.000000      5.128078 
     2               S27/0442   3073.000000      5.101941 
     2               S27/0442   3080.000000      5.069798 
     2               S27/0442   3087.000000      5.044466 
     2               S27/0442   3094.000000      5.014685 
     2               S27/0442   3101.000000      5.010633 
     2               S27/0442   3108.000000      4.995699 
     2               S27/0442   3115.000000      4.977252 
     2               S27/0442   3122.000000      4.956594 
     2               S27/0442   3129.000000      4.952146 
     2               S27/0442   3136.000000      4.935224 
     2               S27/0442   3143.000000      4.916826 
     2               S27/0442   3150.000000      4.894744 
     2               S27/0442   3157.000000      4.868654 
     2               S27/0442   3164.000000      4.842191 
     2               S27/0442   3171.000000      4.817874 
     2               S27/0442   3178.000000      4.798051 
     2               S27/0442   3185.000000      4.776533 
     2               S27/0442   3192.000000      4.775374 
     2               S27/0442   3199.000000      4.766752 
     2               S27/0442   3206.000000      4.756982 
     2               S27/0442   3213.000000      4.746012 
     2               S27/0442   3220.000000      4.733685 
     2               S27/0442   3227.000000      4.724595 
     2               S27/0442   3234.000000      4.720158 
     2               S27/0442   3241.000000      4.728932 
     2               S27/0442   3248.000000      4.763791 
     2               S27/0442   3255.000000      4.782362 
     2               S27/0442   3262.000000      4.802813 
     2               S27/0442   3269.000000      4.820753 
     2               S27/0442   3276.000000      4.835366 
     2               S27/0442   3283.000000      4.842970 
     2               S27/0442   3290.000000      4.840920 
     2               S27/0442   3297.000000      4.834082 
     2               S27/0442   3304.000000      4.854778 
     2               S27/0442   3311.000000      4.882764 
     2               S27/0442   3318.000000      4.902457 
     2               S27/0442   3325.000000      4.909918 
     2               S27/0442   3332.000000      4.954587 
     2               S27/0442   3339.000000      5.012324 
     2               S27/0442   3346.000000      5.039570 
     2               S27/0442   3353.000000      5.042675 
     2               S27/0442   3360.000000      5.028854 
     2               S27/0442   3367.000000      5.009985 
     2               S27/0442   3374.000000      4.987117 
     2               S27/0442   3381.000000      4.962274 
     2               S27/0442   3388.000000      4.965776 
     2               S27/0442   3395.000000      4.971423 
     2               S27/0442   3402.000000      4.974420 
     2               S27/0442   3409.000000      5.001425 
     2               S27/0442   3416.000000      5.007511 
     2               S27/0442   3423.000000      5.012231 
     2               S27/0442   3430.000000      5.026920 
     2               S27/0442   3437.000000      5.024964 
     2               S27/0442   3444.000000      5.047469 
     2               S27/0442   3451.000000      5.067422 
     2               S27/0442   3458.000000      5.082228 
     2               S27/0442   3465.000000      5.087759 
     2               S27/0442   3472.000000      5.076388 
     2               S27/0442   3479.000000      5.063365 
     2               S27/0442   3486.000000      5.057712 
     2               S27/0442   3493.000000      5.041027 
     2               S27/0442   3500.000000      5.013215 
     2               S27/0442   3507.000000      4.985445 
     2               S27/0442   3514.000000      4.976315 
     2               S27/0442   3521.000000      4.961438 
     2               S27/0442   3528.000000      4.953338 
     2               S27/0442   3535.000000      4.936073 
     2               S27/0442   3542.000000      4.920743 
     2               S27/0442   3549.000000      4.942558 
     2               S27/0442   3556.000000      4.953625 
     2               S27/0442   3563.000000      4.958477 
     2               S27/0442   3570.000000      4.948170 
     2               S27/0442   3577.000000      4.927516 
     2               S27/0442   3584.000000      4.905151 
     2               S27/0442   3591.000000      4.886805 
     2               S27/0442   3598.000000      4.867122 
     2               S27/0442   3605.000000      4.845132 
     2               S27/0442   3612.000000      4.846549 
     2               S27/0442   3619.000000      4.844459 
     2               S27/0442   3626.000000      4.841485 
     2               S27/0442   3633.000000      4.878844 
     2               S27/0442   3640.000000      4.947215 
     2               S27/0442   3647.000000      4.990354 
     2               S27/0442   3654.000000      5.029210 
     2               S27/0442   3661.000000      5.058863 
     2               S27/0442   3668.000000      5.100997 
     2               S27/0442   3675.000000      5.146584 
     2               S27/0442   3682.000000      5.168040 
     2               S27/0442   3689.000000      5.182254 
     2               S27/0442   3696.000000      5.191885 
     2               S27/0442   3703.000000      5.190002 
     2               S27/0442   3710.000000      5.175638 
     2               S27/0442   3717.000000      5.159195 
     2               S27/0442   3724.000000      5.135243 
     2               S27/0442   3731.000000      5.118058 
     2               S27/0442   3738.000000      5.114124 
     2               S27/0442   3745.000000      5.114812 
     2               S27/0442   3752.000000      5.114141 
     2               S27/0442   3759.000000      5.119792 
     2               S27/0442   3766.000000      5.113636 
     2               S27/0442   3773.000000      5.102987 
     2               S27/0442   3780.000000      5.104925 
